CELL_NAME=1000001;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=1;NCC=3;BCC=0;BCCHNO=1;C_SYS_TYPE=GSM900
CELL_NAME=1000002;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=2;NCC=3;BCC=0;BCCHNO=4;C_SYS_TYPE=GSM900
CELL_NAME=1000003;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=3;NCC=3;BCC=0;BCCHNO=7;C_SYS_TYPE=GSM900
CELL_NAME=1000004;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=4;NCC=3;BCC=0;BCCHNO=10;C_SYS_TYPE=GSM900
CELL_NAME=1000005;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=5;NCC=3;BCC=0;BCCHNO=13;C_SYS_TYPE=GSM900
CELL_NAME=1000006;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=6;NCC=3;BCC=0;BCCHNO=16;C_SYS_TYPE=GSM900
CELL_NAME=1000007;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=7;NCC=3;BCC=1;BCCHNO=19;C_SYS_TYPE=GSM900
CELL_NAME=1000008;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=8;NCC=3;BCC=1;BCCHNO=22;C_SYS_TYPE=GSM900
CELL_NAME=1000009;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=9;NCC=3;BCC=1;BCCHNO=25;C_SYS_TYPE=GSM900
CELL_NAME=1000010;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=10;NCC=3;BCC=1;BCCHNO=28;C_SYS_TYPE=GSM900
CELL_NAME=1000011;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=11;NCC=3;BCC=1;BCCHNO=31;C_SYS_TYPE=GSM900
CELL_NAME=1000012;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=12;NCC=3;BCC=1;BCCHNO=34;C_SYS_TYPE=GSM900
CELL_NAME=1000013;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=13;NCC=3;BCC=2;BCCHNO=37;C_SYS_TYPE=GSM900
CELL_NAME=1000014;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=14;NCC=3;BCC=2;BCCHNO=40;C_SYS_TYPE=GSM900
CELL_NAME=1000015;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=15;NCC=3;BCC=2;BCCHNO=43;C_SYS_TYPE=GSM900
CELL_NAME=1000016;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=16;NCC=3;BCC=2;BCCHNO=46;C_SYS_TYPE=GSM900
CELL_NAME=1000017;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=17;NCC=3;BCC=2;BCCHNO=49;C_SYS_TYPE=GSM900
CELL_NAME=1000018;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=18;NCC=3;BCC=2;BCCHNO=52;C_SYS_TYPE=GSM900
CELL_NAME=1000019;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=19;NCC=3;BCC=3;BCCHNO=55;C_SYS_TYPE=GSM900
CELL_NAME=1000020;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=20;NCC=3;BCC=3;BCCHNO=58;C_SYS_TYPE=GSM900
CELL_NAME=1000021;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=21;NCC=3;BCC=3;BCCHNO=61;C_SYS_TYPE=GSM900
CELL_NAME=1000022;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=22;NCC=3;BCC=3;BCCHNO=64;C_SYS_TYPE=GSM900
CELL_NAME=1000023;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=23;NCC=3;BCC=3;BCCHNO=67;C_SYS_TYPE=GSM900
CELL_NAME=1000024;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=24;NCC=3;BCC=3;BCCHNO=70;C_SYS_TYPE=GSM900
CELL_NAME=1000025;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=25;NCC=3;BCC=4;BCCHNO=73;C_SYS_TYPE=GSM900
CELL_NAME=1000026;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=26;NCC=3;BCC=4;BCCHNO=76;C_SYS_TYPE=GSM900
CELL_NAME=1000027;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=27;NCC=3;BCC=4;BCCHNO=79;C_SYS_TYPE=GSM900
CELL_NAME=1000028;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=28;NCC=3;BCC=4;BCCHNO=82;C_SYS_TYPE=GSM900
CELL_NAME=1000029;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=29;NCC=3;BCC=4;BCCHNO=85;C_SYS_TYPE=GSM900
CELL_NAME=1000030;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=30;NCC=3;BCC=4;BCCHNO=88;C_SYS_TYPE=GSM900
CELL_NAME=1000031;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=31;NCC=3;BCC=5;BCCHNO=91;C_SYS_TYPE=GSM900
CELL_NAME=1000032;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=32;NCC=3;BCC=5;BCCHNO=94;C_SYS_TYPE=GSM900
CELL_NAME=1000033;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=33;NCC=3;BCC=5;BCCHNO=97;C_SYS_TYPE=GSM900
CELL_NAME=1000034;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=34;NCC=3;BCC=5;BCCHNO=100;C_SYS_TYPE=GSM900
CELL_NAME=1000035;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=35;NCC=3;BCC=5;BCCHNO=103;C_SYS_TYPE=GSM900
CELL_NAME=1000036;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=36;NCC=3;BCC=5;BCCHNO=106;C_SYS_TYPE=GSM900
CELL_NAME=1000037;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=37;NCC=3;BCC=6;BCCHNO=109;C_SYS_TYPE=GSM900
CELL_NAME=1000038;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=38;NCC=3;BCC=6;BCCHNO=112;C_SYS_TYPE=GSM900
CELL_NAME=1000039;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=39;NCC=3;BCC=6;BCCHNO=115;C_SYS_TYPE=GSM900
CELL_NAME=1000040;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=40;NCC=3;BCC=6;BCCHNO=118;C_SYS_TYPE=GSM900
CELL_NAME=1000041;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=41;NCC=3;BCC=6;BCCHNO=121;C_SYS_TYPE=GSM900
CELL_NAME=1000042;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=42;NCC=3;BCC=6;BCCHNO=124;C_SYS_TYPE=GSM900
CELL_NAME=1000043;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=43;NCC=3;BCC=7;BCCHNO=127;C_SYS_TYPE=GSM900
CELL_NAME=1000044;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=44;NCC=3;BCC=7;BCCHNO=130;C_SYS_TYPE=GSM900
CELL_NAME=1000045;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=45;NCC=3;BCC=7;BCCHNO=133;C_SYS_TYPE=GSM900
CELL_NAME=1000046;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=46;NCC=3;BCC=7;BCCHNO=136;C_SYS_TYPE=GSM900
CELL_NAME=1000047;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=47;NCC=3;BCC=7;BCCHNO=139;C_SYS_TYPE=GSM900
CELL_NAME=1000048;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=48;NCC=3;BCC=7;BCCHNO=142;C_SYS_TYPE=GSM900
CELL_NAME=1000049;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=49;NCC=3;BCC=0;BCCHNO=145;C_SYS_TYPE=GSM900
CELL_NAME=1000050;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=50;NCC=3;BCC=0;BCCHNO=148;C_SYS_TYPE=GSM900
CELL_NAME=1000051;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=51;NCC=3;BCC=0;BCCHNO=151;C_SYS_TYPE=GSM900
CELL_NAME=1000052;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=52;NCC=3;BCC=0;BCCHNO=154;C_SYS_TYPE=GSM900
CELL_NAME=1000053;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=53;NCC=3;BCC=0;BCCHNO=157;C_SYS_TYPE=GSM900
CELL_NAME=1000054;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=54;NCC=3;BCC=0;BCCHNO=160;C_SYS_TYPE=GSM900
CELL_NAME=1000055;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=55;NCC=3;BCC=1;BCCHNO=163;C_SYS_TYPE=GSM900
CELL_NAME=1000056;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=56;NCC=3;BCC=1;BCCHNO=166;C_SYS_TYPE=GSM900
CELL_NAME=1000057;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=57;NCC=3;BCC=1;BCCHNO=169;C_SYS_TYPE=GSM900
CELL_NAME=1000058;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=58;NCC=3;BCC=1;BCCHNO=172;C_SYS_TYPE=GSM900
CELL_NAME=1000059;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=59;NCC=3;BCC=1;BCCHNO=175;C_SYS_TYPE=GSM900
CELL_NAME=1000060;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=60;NCC=3;BCC=1;BCCHNO=178;C_SYS_TYPE=GSM900
CELL_NAME=1000061;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=61;NCC=3;BCC=2;BCCHNO=181;C_SYS_TYPE=GSM900
CELL_NAME=1000062;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=62;NCC=3;BCC=2;BCCHNO=184;C_SYS_TYPE=GSM900
CELL_NAME=1000063;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=63;NCC=3;BCC=2;BCCHNO=187;C_SYS_TYPE=GSM900
CELL_NAME=1000064;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=64;NCC=3;BCC=2;BCCHNO=190;C_SYS_TYPE=GSM900
CELL_NAME=1000065;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=65;NCC=3;BCC=2;BCCHNO=193;C_SYS_TYPE=GSM900
CELL_NAME=1000066;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=66;NCC=3;BCC=2;BCCHNO=196;C_SYS_TYPE=GSM900
CELL_NAME=1000067;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=67;NCC=3;BCC=3;BCCHNO=199;C_SYS_TYPE=GSM900
CELL_NAME=1000068;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=68;NCC=3;BCC=3;BCCHNO=202;C_SYS_TYPE=GSM900
CELL_NAME=1000069;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=69;NCC=3;BCC=3;BCCHNO=205;C_SYS_TYPE=GSM900
CELL_NAME=1000070;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=70;NCC=3;BCC=3;BCCHNO=208;C_SYS_TYPE=GSM900
CELL_NAME=1000071;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=71;NCC=3;BCC=3;BCCHNO=211;C_SYS_TYPE=GSM900
CELL_NAME=1000072;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=72;NCC=3;BCC=3;BCCHNO=214;C_SYS_TYPE=GSM900
CELL_NAME=1000073;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=73;NCC=3;BCC=4;BCCHNO=217;C_SYS_TYPE=GSM900
CELL_NAME=1000074;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=74;NCC=3;BCC=4;BCCHNO=220;C_SYS_TYPE=GSM900
